"POLITICAL_UNIT","NAME","WGMS_ID","GEN_LOCATION","SPEC_LOCATION","LATITUDE","LONGITUDE","PRIM_CLASSIFIC","FORM","FRONTAL_CHARS","EXPOS_ACC_AREA","EXPOS_ABL_AREA","PARENT_GLACIER","REMARKS","GLACIER_REGION_CODE","GLACIER_SUBREGION_CODE"
"RU","UNNAMED 20395",20395,,,73.77090,56.65820,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20396",20396,,,74.05840,56.94040,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20397",20397,,,73.82500,56.07380,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20398",20398,,,73.80580,55.94010,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20399",20399,,,73.82250,55.98960,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20400",20400,,,73.84350,56.23180,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20401",20401,,,73.85010,56.21170,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20402",20402,,,73.83200,55.53010,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20403",20403,,,73.87690,56.44600,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20404",20404,,,73.83520,55.69160,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20405",20405,,,73.97070,55.58480,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20406",20406,,,74.02160,55.63740,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20407",20407,,,73.91340,56.82570,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20408",20408,,,73.90370,56.83210,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20409",20409,,,73.89420,56.01370,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20410",20410,,,73.90030,56.39890,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20411",20411,,,74.08740,56.48970,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20412",20412,,,74.08490,56.78370,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20413",20413,,,74.05550,56.73250,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20414",20414,,,74.09870,56.78640,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20415",20415,,,74.03660,56.65710,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20416",20416,,,74.08250,56.29100,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20417",20417,,,74.08440,56.04540,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20418",20418,,,74.08230,56.62530,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20419",20419,,,74.10030,56.58510,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20420",20420,,,74.04100,56.46310,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20421",20421,,,74.09640,56.19390,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20422",20422,,,74.07710,56.08180,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20423",20423,,,74.10010,56.12740,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20424",20424,,,74.16590,56.36270,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20425",20425,,,74.16040,56.00930,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20426",20426,,,74.18830,56.53460,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20427",20427,,,74.17410,55.80080,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20428",20428,,,74.15590,55.88590,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20429",20429,,,74.17300,55.88230,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20430",20430,,,74.20690,56.50510,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20431",20431,,,74.21140,56.44120,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20432",20432,,,74.21210,56.40410,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20433",20433,,,74.25340,57.23370,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20434",20434,,,73.90880,56.05940,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20435",20435,,,74.32630,57.18360,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20436",20436,,,74.36490,57.58460,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20437",20437,,,74.34470,57.56310,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20438",20438,,,74.40700,57.62560,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20439",20439,,,74.36330,56.45740,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20440",20440,,,74.41130,57.53730,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20441",20441,,,74.36350,56.51690,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20442",20442,,,74.39430,57.05870,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20443",20443,,,74.42030,57.43060,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20444",20444,,,74.41460,56.40250,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20445",20445,,,73.94520,56.57840,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20446",20446,,,74.40900,55.85240,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20447",20447,,,74.33180,56.89770,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20448",20448,,,74.36740,56.68850,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20449",20449,,,74.27600,57.17950,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20450",20450,,,74.41370,56.21410,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20451",20451,,,74.18200,56.73430,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20452",20452,,,74.41130,56.34680,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20453",20453,,,74.11540,57.30250,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20454",20454,,,74.13360,56.96420,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20455",20455,,,74.39510,56.44680,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20456",20456,,,74.41850,56.17600,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20457",20457,,,74.13070,57.33680,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20458",20458,,,74.23730,56.54610,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20460",20460,,,74.32730,56.98750,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20461",20461,,,74.31130,57.04100,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20462",20462,,,74.18380,56.61950,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20463",20463,,,74.20990,56.68110,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20464",20464,,,74.49020,57.72150,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20465",20465,,,74.53050,56.12200,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20466",20466,,,74.60970,56.98240,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20467",20467,,,74.62580,57.37200,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20468",20468,,,74.61860,57.27890,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20469",20469,,,74.63120,56.99560,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20470",20470,,,74.64240,57.36260,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20471",20471,,,73.92110,55.90610,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20472",20472,,,73.89800,55.89770,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20473",20473,,,74.62760,56.32790,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20474",20474,,,74.68530,58.16940,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20475",20475,,,74.71930,56.87300,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20476",20476,,,74.72780,56.73880,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20477",20477,,,74.75410,56.86580,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20478",20478,,,74.81130,56.51800,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20479",20479,,,74.84280,56.66800,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20480",20480,,,74.82060,56.61080,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20481",20481,,,74.83250,56.54040,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20482",20482,,,74.90600,56.94860,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20483",20483,,,73.91250,55.77460,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20484",20484,,,74.94640,56.84040,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20485",20485,,,74.99550,59.05910,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20486",20486,,,75.00790,59.30610,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20487",20487,,,74.96410,56.71930,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20488",20488,,,75.02150,59.18090,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20489",20489,,,74.98500,56.80650,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20490",20490,,,74.98740,56.76480,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20491",20491,,,75.05950,56.96070,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20492",20492,,,75.07210,57.00830,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20493",20493,,,75.15010,59.78360,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20494",20494,,,75.15240,56.99790,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20495",20495,,,75.16770,57.14890,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20496",20496,,,75.16650,56.98580,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20497",20497,,,75.16490,56.88020,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20498",20498,,,75.15310,56.86420,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20499",20499,,,75.17730,56.94060,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20500",20500,,,75.20190,57.51370,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20501",20501,,,73.89320,55.82940,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20502",20502,,,75.18910,56.99390,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20503",20503,,,75.22750,57.93470,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20504",20504,,,75.24500,57.71120,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20505",20505,,,75.27490,57.23010,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20506",20506,,,75.24820,57.21200,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20507",20507,,,75.45060,58.00720,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20508",20508,,,75.45860,58.08710,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20509",20509,,,73.95740,56.29320,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-02"
"RU","UNNAMED 20511",20511,,,78.99880,102.6630,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-03"
"RU","UNNAMED 20521",20521,,,78.54360,100.8430,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-03"
"RU","UNNAMED 20526",20526,,,79.19540,98.29680,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-03"
"RU","UNNAMED 20527",20527,,,79.62110,94.68740,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-03"
"RU","UNNAMED 20528",20528,,,79.61550,94.86090,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-03"
"RU","UNNAMED 20529",20529,,,79.62850,94.77800,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-03"
"RU","UNNAMED 20530",20530,,,79.72900,94.32130,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-03"
"RU","UNNAMED 20531",20531,,,78.51520,101.1890,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-03"
"RU","UNNAMED 20532",20532,,,79.77840,97.63160,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-03"
"RU","UNNAMED 20533",20533,,,78.53370,101.4690,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-03"
"RU","UNNAMED 20536",20536,,,78.52850,101.9840,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-03"
"RU","UNNAMED 20537",20537,,,78.55090,101.1050,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-03"
"RU","UNNAMED 20538",20538,,,78.69110,101.2230,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-03"
"RU","UNNAMED 20539",20539,,,78.77320,100.6800,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-03"
"RU","UNNAMED 20540",20540,,,78.77910,103.2760,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-03"
"RU","UNNAMED 20541",20541,,,78.88450,103.5110,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-03"
"RU","UNNAMED 20542",20542,,,78.89250,103.7310,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-03"
"RU","UNNAMED 20546",20546,,,78.90150,103.7390,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-03"
"RU","UNNAMED 20547",20547,,,78.94240,102.3610,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-03"
"RU","UNNAMED 20556",20556,,,80.37070,54.74830,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20563",20563,,,80.38550,55.89530,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20564",20564,,,80.37550,56.00420,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20565",20565,,,80.39960,55.88660,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20566",20566,,,80.38890,56.04260,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20567",20567,,,80.39580,55.16990,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20568",20568,,,80.40630,55.10260,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20569",20569,,,80.39990,55.23490,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20578",20578,,,80.44330,54.71040,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20579",20579,,,80.42410,54.78310,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20580",20580,,,80.38740,54.57710,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20581",20581,,,80.38980,54.48200,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20582",20582,,,80.39590,54.64200,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20583",20583,,,80.40220,54.53460,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20584",20584,,,80.41400,54.54570,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20585",20585,,,80.43290,54.57600,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20586",20586,,,80.44850,54.61130,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20587",20587,,,80.48370,54.96560,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20588",20588,,,80.46290,54.90100,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20589",20589,,,80.48070,54.81290,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20590",20590,,,80.51010,54.86920,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20591",20591,,,80.49230,54.22030,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20592",20592,,,80.52410,54.20180,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20593",20593,,,80.44580,54.33070,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20594",20594,,,80.47190,54.38750,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20595",20595,,,80.45630,54.20200,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20596",20596,,,80.45750,54.02290,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20597",20597,,,80.48060,53.97470,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20599",20599,,,80.61360,53.26910,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20600",20600,,,80.74890,56.44040,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20601",20601,,,80.63300,55.81370,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20602",20602,,,80.69640,55.87700,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20603",20603,,,80.61680,56.07090,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20604",20604,,,80.72260,56.28730,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20605",20605,,,80.72500,56.69460,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20606",20606,,,80.74680,56.52240,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20607",20607,,,80.63410,56.47260,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20608",20608,,,80.61930,56.38030,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20609",20609,,,80.62110,55.90890,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20610",20610,,,80.66580,55.89370,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20611",20611,,,80.71720,55.98600,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20631",20631,,,79.96150,50.11770,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20633",20633,,,80.81490,55.22180,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20634",20634,,,80.78680,55.77230,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20635",20635,,,80.81380,55.49710,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20636",20636,,,80.78150,55.86020,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20637",20637,,,80.79020,55.60440,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20638",20638,,,80.82400,54.89270,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20639",20639,,,80.75950,55.03100,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20640",20640,,,80.76550,55.37040,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20641",20641,,,80.80030,54.50930,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20642",20642,,,80.86780,55.05840,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20643",20643,,,80.77080,55.58800,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20644",20644,,,80.76220,55.21010,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20645",20645,,,80.72460,54.98380,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20646",20646,,,80.73260,54.90010,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20647",20647,,,80.74890,54.83110,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20648",20648,,,80.76260,54.79040,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20649",20649,,,80.79470,54.80360,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20650",20650,,,80.79380,54.42010,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20651",20651,,,80.80840,54.26560,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20652",20652,,,80.82270,54.10120,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20653",20653,,,80.83940,54.19790,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20654",20654,,,80.82910,54.48900,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 20655",20655,,,80.85500,54.99700,,,,,,,"Info derived from RGI 6.0.","RUA","RUA-01"
"RU","UNNAMED 21998",21998,,,43.30146,41.46279,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22002",22002,,,43.22945,41.71947,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22003",22003,,,43.73247,40.44367,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22004",22004,,,43.37962,41.54667,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22005",22005,,,43.36807,41.56394,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22006",22006,,,43.42967,41.59340,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22007",22007,,,43.34813,42.38538,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22008",22008,,,43.33866,42.53874,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22009",22009,,,43.27886,42.83761,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22010",22010,,,43.26361,42.86208,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22011",22011,,,43.27102,42.92193,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22012",22012,,,43.28047,42.92935,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22013",22013,,,43.27428,42.94033,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22014",22014,,,43.29337,42.93565,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22015",22015,,,43.28074,42.94940,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22016",22016,,,43.29926,42.97875,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22017",22017,,,43.15256,43.08744,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22018",22018,,,43.05301,43.11052,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22019",22019,,,43.11162,43.20883,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22020",22020,,,43.06674,43.27873,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22021",22021,,,42.86924,43.57388,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22022",22022,,,41.22254,47.87916,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22027",22027,,,43.27030,41.88944,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22028",22028,,,43.28509,41.88663,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22029",22029,,,42.60375,43.76004,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22030",22030,,,42.59922,43.84636,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22031",22031,,,43.34176,42.39567,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
"RU","UNNAMED 22033",22033,,,43.22821,42.30176,,,,,,,"Info derived from RGI 6.0.","CAU","CAU-01"
