Country,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2019.1,2008-18,2019.2,Unnamed: 59,Unnamed: 60
Australia,0.296,0.28400000000000003,0.29,0.28200000000000003,0.281,0.261,0.263,0.28,0.338,0.429,0.489,0.484,0.429,0.405,0.418,0.385,0.404,0.516,0.431,0.441,0.456,0.46,0.47000000000000003,0.731,0.81,0.7595000000000001,0.72495,0.6821,0.6866000000000001,0.7193999999999999,0.85365,0.9791,1.03515,1.1346,1.2170999999999998,1.0702500000000001,1.13865,1.85865,2.4590500000000004,3.6832000000000003,5.2541,6.1921,7.24085,7.293749999999999,7.514792030082167,8.404198279820896,11.050496570098801,13.234850000000002,16.43805,18.275362,21.723011757345496,24.15442880060962,25.68327285517678,32.245100046416745,41.05111558893802,0.26840231576005125,0.1532786761512066,0.014632278245576539,0.0,0.0
Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0009000000000000001,0.0019,0.0034,0.007,0.010600000000000002,0.018099999999999998,0.031200000000000002,0.0514,0.0665,0.1,0.13963699999999998,0.178043,0.210551,0.225456,0.287131,0.3106306161699183,0.4334566413029373,0.3902637355305003,0.32080755643527303,0.0001545014816758533,0.0,0.0
China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06802020202020202,0.0750909090909091,0.24731313131313132,0.33312121212121215,0.8488383838383838,3.637161616161616,1.6359393939393938,2.930979797979798,2.8495555555555554,3.0107373737373737,3.1488989898989894,3.304191919191919,3.4313737373737374,3.596969696969697,3.8817777777777778,7.352060606060606,10.939818181818183,15.45629292929293,28.118000000000002,48.7533178332,75.00085,104.34200000000001,136.7774164,183.77101969999998,229.54307999999997,279.1423,369.523217,501.99748421052635,636.4238,732.3296823529413,0.14645236855332033,0.35787306961010334,0.2610319238820016,0.0,0.0
China Hong Kong SAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006940000000000001,0.000865,0.0008070000000000001,0.001099,0.093391,0.07955899999999999,0.09090699999999999,0.093948,0.10500200000000001,0.10284100000000002,0.102471,0.109568,0.10062845147073389,0.11147048409166904,0.10365894820659038,0.610525857877579,3.9732589869931226e-05,0.0,0.0
India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06788936663936662,0.2079813213213213,0.20786189189189186,0.3468195495495494,0.5715652852852853,1.0612751460551462,1.6405892547092544,1.9757272727272726,2.3775883838383836,3.1381394348894345,3.2751495358995357,4.165261036036036,4.238031988806989,5.333181180726181,8.557974956319956,10.04431822959323,14.9315,19.1448,23.743199999999998,27.988,33.8644,41.9163,49.467600000000004,55.918400000000005,63.0399,65.12576,79.8256557331189,99.17760011367298,122.83783729620998,134.9327894709131,0.09441271037518173,0.1715538825877838,0.04809550463282007,0.0,0.0
Indonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12742,1.05146,1.08574,1.09197,1.6039100000000002,2.21253,2.34287,2.72838,3.2865,3.94073,4.8724,6.0346,6.2433,6.3019,6.6656,6.615,6.674,7.03902,8.336965,9.330314999999999,9.40845,9.485349999999999,9.558335,9.51135,10.165895,10.296625,10.977744999999997,13.0881,14.57687,15.953712384473999,0.09041864482796469,0.051111062321965495,0.0056865484728124745,0.0,0.0
Japan,0.0,0.0,0.0,0.0,0.0,0.242704,0.235611,0.248591,0.253998,0.307547,0.37850700000000004,0.367553,0.533774,0.827644,1.099732,1.0914400000000002,1.136527,9.870767,11.030233,12.119022999999999,12.699479,13.803359,14.792468000000001,15.986553,17.046979,11.341126,11.651857,11.860617,11.582831595959597,13.502493595959596,14.335605595959596,15.304106191919193,16.53488944185001,16.322945957070708,16.741198636363638,16.564143719178084,16.78047921917808,18.04693,19.66242,20.765078123287672,25.226088373287674,25.658630000000002,27.2504675,26.831971256849314,26.798565805849314,29.734190813,31.003385,34.22930126369863,41.21865205139863,52.18981861425,68.248153218505,68.05549989367358,81.85216972886764,96.773670579479,121.16168391281234,0.2473946521134931,0.13003902031090964,0.043186925526394165,0.0,0.0
Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.570903,0.5740940000000001,0.40440000000000004,0.4165,0.57636,0.5925,0.6239640000000001,0.7597729999999999,0.7967609999999999,1.393368,1.2629545,1.5375348999999998,1.5086624000000002,1.2445899999999999,0.92,1.024,1.07,1.095,1.302122254200675,1.6834539645890632,0.28808722963768596,0.04403569185729972,0.0006000510941077538,0.0,0.0
New Zealand,1.348,1.359,1.1340000000000001,1.295,1.327,1.2730000000000001,1.256,1.2570000000000001,1.243,1.7597221052631578,1.7868273684210525,1.7355115789473685,1.6586694736842107,1.6818273684210525,1.5582484210526317,1.652143157894737,1.6192484210526317,1.6489852631578947,1.6670484210526315,1.819095789473684,1.6908726315789475,1.7636989473684208,1.7585647368421053,1.7679473684210527,2.260915789473684,2.6085368421052633,2.7851684210526315,2.761796172248804,2.8841963849016476,2.7376416799574694,2.682640101010101,2.6338233152578416,2.730977766081872,3.1075268548644344,3.348058192450824,3.599582817650186,3.443945773524721,3.3313552052737903,3.2556461376060204,3.575565411085753,4.243119452248804,4.511126795938331,5.015843036990963,5.791612569039817,6.898825613637825,8.058986035306486,8.635637828745349,8.83786717539625,9.016835158267778,10.078444672435676,10.82483206698086,10.825622746024509,10.606753951462242,10.519980016595035,10.808778379944073,0.023664137284012732,0.05512646882652317,0.0038526858644672753,0.0,0.0
Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9267000000000001,0.8721,0.9608,1.0411,1.0764,0.0,0.0,0.000202,0.0015840000000000001,0.005328,0.013427999999999999,0.02683,0.065815,0.541735,1.039952,1.7096680000000002,2.840158,3.978277,5.155603846820881,6.883533165473226,0.33023282808322607,1.2316979410192208,0.0024535696812341885,0.0,0.0
Philippines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.6369400000000001,2.04485,3.9121900000000003,3.90786,4.9349799999999995,5.35846,5.9421800000000005,5.5733,4.89597,5.22291,5.7016599999999995,5.89576,5.758,5.7,5.667,6.32,6.135,6.534,7.237,8.914,10.594,11.626,10.442,10.242493000000001,9.822443999999999,10.281550000000001,9.921429,10.519890000000002,10.273839,10.78547,10.403236999999999,10.019393,10.14702,10.509468,9.88364,10.672380999999998,12.298098000000001,13.868544000000002,13.577935,13.942166853193845,14.277980146468462,0.020310342748838695,0.01984012877878527,0.005089249714427769,0.0,0.0
Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.085,0.085,0.085,0.085,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.245,0.47300000000000003,0.47300000000000003,0.495,0.47900000000000004,0.47765875,0.47376480000000004,0.49360919999999997,0.5211644625,0.5286781100000001,0.590244215,0.6100797349999999,0.64390647,0.7182702498013512,0.7685834814969509,0.861019910369475,0.8900152220212169,0.89765800717436,0.8978391172895941,0.9511074080639957,0.05542367663042147,0.04955535653210896,0.0003390131555881919,0.0,0.0
South Korea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.003,0.003,0.252,0.406,0.082,0.064,0.09741100000000001,0.100969,0.106774,0.200925,0.220617,0.3501832183309999,0.404100728954,0.511223188952,0.887789144740938,1.5222932748917948,2.5606778515867035,3.259595869250755,3.727120781744695,4.177284675883456,5.725682757589745,7.653269075791581,10.985105332864508,13.990790630622909,19.02775219339118,23.920171090039226,29.235462860550687,0.21770330170746277,0.3092107776849373,0.010420701632017772,0.0,0.0
Sri Lanka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.003832,0.0044030960000000004,0.00510685856,0.0058097385599999996,0.00636481856,0.00930108256,0.00947252656,0.009382206559999998,0.01533687856,0.033299251360000004,0.09286692335999999,0.13196059536,0.17898856656,0.27535386656,0.34193076656,0.44924,0.4998,0.65842,0.7694098035883674,0.8264309110221952,0.07014993211758536,0.4703646406660329,0.00029457340847712876,0.0,0.0
Taiwan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00828249,0.004545145,0.00350599,0.00295588,0.0045321,0.0028272,0.00310436,0.31721424000000004,0.3461438,0.394528202,0.42111909,0.36348286,0.38535519,0.516788615,0.595200458,0.5202695220000001,0.6172268445,0.753077587,1.0596316495,1.377400612,1.7419427865,1.8133505975000002,1.873353411,1.9406896450000004,2.126709892,2.3239905155000002,2.4086523150000003,2.5425325345000003,2.8848622090000005,3.3971473955,3.420915336,3.8190659524999995,3.9641528190000006,4.33905065586,4.493028917,5.272252462,6.38218814991,7.998164277500001,0.2485803850507997,0.09572740897767074,0.002850869299974564,0.0,0.0
Thailand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00492,0.03019,0.021570000000000002,0.025008999999999993,0.029667,0.020860999999999998,0.029429,0.050763539999999996,0.14274905999999998,0.20712081,0.27350026500000013,0.30951109499999985,0.4474332869999996,0.5268974909999998,0.6210878389999994,0.7524021670000002,1.231493312,1.841917894999999,1.856268038999999,2.0261888949999993,2.458623853999999,2.1790482329999987,2.2976980259999995,3.42785749,4.078487259,5.212055944999999,7.23516048872,9.046938142530001,10.042832322340002,12.538594341520003,14.945569923000004,17.801806928,21.40367096700001,0.19789836105043013,0.2263168647426561,0.007629134179980867,0.0,0.0
Vietnam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.065,0.079,0.0567,0.0736,0.101596,0.102596,0.10359600000000001,0.132796,0.134569,0.253369,0.284469,0.35411699999999996,0.5001803262769364,4.748161516365413,8.457898945918771,0.23576909886839692,0.0016924368428398828,0.0,0.0
Other Asia Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010526315789473684,0.0,0.0,0.0,0.0,0.0,0.045,0.045,0.02,0.02,0.02,0.02,0.021640218,0.004919092,0.005866207000000001,0.005825067000000001,0.010138048980181459,0.03218286830946771,0.03944841576378001,0.04561225506498677,0.05978162781337282,0.07386559245027612,0.08986608073959818,0.09656940017972619,0.10611700700985287,0.13276636332211497,0.15126231619000124,0.1738202152524856,0.2436332775649634,0.31380979160086264,0.4410653851474172,0.584718704623252,0.7123105730110267,0.8806866944662686,1.0783814861381171,1.4136758982847397,0.3060903532201549,0.2533769962431489,0.0005038912778862871,0.0,0.0
Total Asia Pacific,1.6440000000000001,1.643,1.4240000000000002,1.577,1.608,1.7767040000000003,1.7546110000000001,1.7855910000000002,1.8349980000000001,2.4962691052631576,2.6543343684210523,2.5870645789473685,2.6224434736842106,2.9174713684210527,3.712920421052632,5.1734331578947375,7.071965421052632,15.951894753157896,18.06780656605263,19.74213741105263,20.79148751157895,21.689890047368422,22.009749936842105,23.826704728421053,26.243339029473685,22.370405210764837,22.969702853464863,23.254408285453827,23.253450602532006,27.00796767504073,32.09440013418646,32.54538964182568,36.298793157638954,39.23432089782908,43.54221057844128,47.60049625210698,49.37017036324022,51.970259159278285,55.70199391842688,63.67600723917553,74.06389949915462,85.36094836100813,98.54151678726456,118.5275329968508,147.28730041953813,186.41992665092815,230.5118252807014,278.3606025101032,345.99799601643844,418.5583869572114,498.2211759688885,614.8778068576015,793.4897481397381,985.5383868617992,1146.2043303307353,0.15873544317797372,0.22848089410304184,0.4085535909821522,0.0,0.0
Total World,17.985232095652645,19.806006895272862,19.986570742648038,22.120045096175943,23.25796437653718,25.693195986508584,27.879168463283957,29.877100819719836,32.084923820256606,33.95881358251306,34.48367862763181,38.46095586934621,40.562557227460154,42.97047784081863,46.175328818744866,49.39586384962012,53.165042483501175,61.38905690610955,68.05372783193296,76.06028496334238,77.86819955311299,85.73314830023067,91.84883434264798,94.62250339109286,107.26028906361661,120.98117020241398,126.57488385002814,136.14364097139793,141.53602403769764,148.132618854366,155.26439957558077,160.4754379398289,174.06114304345652,185.51515808335995,199.52572924950093,218.59630636946312,231.67582136248328,260.45676994687335,283.1007994671049,323.37592732415516,362.840329448391,410.2743971816413,473.28504133634425,548.7966403433794,636.6719028186119,760.0966257219703,904.4762258532973,1062.4214456013613,1238.8778130199594,1405.2393911554734,1626.6829616294804,1839.877372472532,2170.811164319036,2467.957461561299,2805.517698609111,0.13258585711525983,0.15524899436805173,1.0,0.0,0.0
of which: OECD,17.985232095652645,19.80600689527286,19.98657074264804,22.120045096175943,23.25796437653718,25.13096349525494,25.636908599581332,27.6381774802924,29.700081010854277,31.45159411108449,31.498578411122377,34.99641535280102,36.778856657143436,38.78939710373072,41.058975655352015,42.85614875601798,44.27340184534328,51.86742221251386,56.751327689721904,64.49808939929369,65.78962647023504,73.44055485555587,79.76874700461478,82.34443718964745,93.89443857721055,105.14471023732376,110.57314269290852,118.34977434670618,123.90139256711534,128.13798455362445,131.00873818304692,135.02575691556157,144.9349832459475,153.55283401398304,162.00332469980017,175.94474381022567,185.70563808737373,211.98334651423983,230.59420031557912,264.17568209196367,298.3063512423376,332.8630307222744,381.8606215208173,434.45844072569645,490.75507296693127,566.9150887540892,667.4449596906074,771.4644249907149,878.2066171093106,965.9228639537447,1103.0287294790878,1183.505825617378,1335.4287764552255,1442.3678951469274,1616.765202738823,0.11677760784817792,0.12071647775037841,0.5762805216093866,0.0,0.0
                 Non-OECD,0.0,0.0,0.0,0.0,0.0,0.5622324912536445,2.2422598637026234,2.2389233394274375,2.384842809402332,2.507219471428572,2.985100216509434,3.46454051654519,3.7837005703167117,4.181080737087912,5.116353163392858,6.539715093602146,8.891640638157897,9.521634693595683,11.302400142211049,11.562195564048688,12.078573082877947,12.292593444674766,12.080087338033188,12.278066201445375,13.365850486406062,15.836459965090231,16.001741157119636,17.79386662469175,17.634631470582285,19.994634300741545,24.2556613925339,25.449681024267313,29.126159797509025,31.962324069376926,37.52240454970074,42.651562559237455,45.970183275109484,48.473423432633595,52.506599151525656,59.20024523219142,64.53397820605349,77.41136645936717,91.424419815527,114.3381996176831,145.9168298516806,193.18153696788144,237.03126616268963,290.9570206106466,360.67119591064977,439.31652720172826,523.6542321503925,656.3715468551552,835.3823878638125,1025.5895664143725,1188.7524958702863,0.15481825101629654,0.23783056145707482,0.4237194783906132,0.0,0.0
