,Country,Year,pop,ISO3166_alpha3,ISO3166_numeric,Region,SubRegion,OPEC,EU,OECD,CIS,oilcons_ej,oilcons_kbd,oilcons_mt,oilcons_mtoe
827,Chad,1978,4.337292,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,Chad,1979,4.422743,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,Chad,1980,4.5144269999999995,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,Chad,1981,4.612858,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,Chad,1982,4.718157,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,Chad,1983,4.8323160000000005,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,Chad,1984,4.957561,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,Chad,1985,5.0954,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,Chad,1986,5.247281,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,Chad,1987,5.412844000000001,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,Chad,1988,5.589624,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,Chad,1989,5.77393,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,Chad,1990,5.96325,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
840,Chad,1991,6.1570849999999995,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,Chad,1992,6.356741,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,Chad,1993,6.563925,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,Chad,1994,6.781057000000001,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,Chad,1995,7.010159,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,Chad,1996,7.250974,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,Chad,1997,7.503494,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,Chad,1998,7.770053,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,Chad,1999,8.053532,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,Chad,2000,8.355654,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,Chad,2001,8.678049,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,Chad,2002,9.019226,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,Chad,2003,9.373913,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,Chad,2004,9.734761,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,Chad,2005,10.096630000000001,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,Chad,2006,10.457122,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,Chad,2007,10.818031,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,Chad,2008,11.183589,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,Chad,2009,11.560141999999999,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,Chad,2010,11.952134,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,Chad,2011,12.360986,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,Chad,2012,12.784748,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,Chad,2013,13.220432999999998,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,Chad,2014,13.663561999999999,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,Chad,2015,14.110971,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,Chad,2016,14.561658,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,Chad,2017,15.016760999999999,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,Chad,2018,15.477727,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,Chad,2019,15.946882,TCD,148.0,Africa,Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,Chile,1965,8.989607000000001,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.149782887,70.51694045,3.4948824039999997,3.577502806
870,Chile,1966,9.152847999999999,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.163973838,77.45314443,3.822661058,3.916447834
871,Chile,1967,9.312091,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.17118175800000002,81.56863082,3.9814976769999997,4.088606051
872,Chile,1968,9.468850999999999,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.180379877,86.06351002,4.19032357,4.3082993510000005
873,Chile,1969,9.625304,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.192075633,92.45494402,4.453051113,4.587647688000001
874,Chile,1970,9.783134,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.20275987399999998,97.83772129,4.697617051,4.842836393
875,Chile,1971,9.942716,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.22460235,108.0435342,5.206,5.364534967
876,Chile,1972,10.103675,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.237928776,114.2913115,5.52,5.682831183999999
877,Chile,1973,10.265827,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.226457543,109.55873970000002,5.251,5.408845491
878,Chile,1974,10.428803,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.216781742,105.0710959,5.025,5.177742954
879,Chile,1975,10.592310000000001,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.18894391800000002,92.02065753,4.378,4.512847951
880,Chile,1976,10.756876,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.200308063,97.10530055,4.649,4.784275891
881,Chile,1977,10.922777,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.205211316,100.0235616,4.756,4.901388077
882,Chile,1978,11.089165,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.224485656,108.8299726,5.2139999999999995,5.361747779
883,Chile,1979,11.254877,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.226568254,109.8866027,5.256,5.411489777000001
884,Chile,1980,11.41935,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.229308414,111.301776,5.314,5.476937375
885,Chile,1981,11.58202,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.23685230100000002,115.5331781,5.492000000000001,5.65712002
886,Chile,1982,11.743909,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.210145613,103.84602740000001,4.845,5.019241736000001
887,Chile,1983,11.907955000000001,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.204117605,100.35991779999999,4.708,4.875265238
888,Chile,1984,12.078137,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.204217982,100.21095629999999,4.713,4.877662702
889,Chile,1985,12.257238000000001,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.198700298,97.67638356,4.5889999999999995,4.745875084
890,Chile,1986,12.445833,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.212579496,104.421589,4.9110000000000005,5.077374033
891,Chile,1987,12.642917,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.222067025,109.3888767,5.127000000000001,5.30397977
892,Chile,1988,12.847712,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.244660512,120.1387705,5.648,5.843615936
893,Chile,1989,13.058758000000001,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.27061342,132.9309589,6.245,6.463490494
894,Chile,1990,13.274617000000001,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.285680011,140.181589,6.593999999999999,6.8233498379999995
895,Chile,1991,13.495254999999998,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.318538682,156.3612092,7.356603584,7.608165702000001
896,Chile,1992,13.719818,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.345058697,169.0543856,7.968016146,8.241585387
897,Chile,1993,13.944934,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.376151545,184.814267,8.684025087,8.984225294
898,Chile,1994,14.166345999999999,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.403971136,198.173708,9.328470473,9.648684819
899,Chile,1995,14.380864,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.444082331,217.7386986,10.25719273,10.60672426
900,Chile,1996,14.587367,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.471538467,231.14984680000003,10.89374191,11.2625028
901,Chile,1997,14.786226999999998,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.507178638,249.5250872,11.69918526,12.11375366
902,Chile,1998,14.977735999999998,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.5184665860000001,255.7716394,11.96666952,12.38336166
903,Chile,1999,15.162801000000002,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.52437795,259.4806883,12.0859402,12.52455217
904,Chile,2000,15.34235,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.51252846,253.12626859999997,11.81648903,12.24153195
905,Chile,2001,15.516112,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.48760030600000004,242.3139762,11.22354415,11.64613322
906,Chile,2002,15.684413000000001,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.5088753970000001,251.97382030000003,11.74014343,12.15428005
907,Chile,2003,15.849649,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.49146428299999995,243.93935130000003,11.32073007,11.73842274
908,Chile,2004,16.014972,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.521072689,257.4065503,12.0158051,12.44560735
909,Chile,2005,16.182713,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.540640903,266.1302081,12.46114884,12.91298613
910,Chile,2006,16.354507,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.600832575,293.4898,13.93046951,14.3506395
911,Chile,2007,16.530201,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.7732638009999999,377.1026562,17.90199534,18.46908859
912,Chile,2008,16.708254999999998,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.8030958159999999,389.93318239999996,18.60569575,19.18161404
913,Chile,2009,16.886184,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.784271307,383.4917385,18.18845835,18.73199834
914,Chile,2010,17.062531,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.694523016,342.6394997,16.01518583,16.58839724
915,Chile,2011,17.233584,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.7583281690000001,371.0099207,17.55713878,18.11235716
916,Chile,2012,17.400358999999998,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.75825821,375.6049307,17.47037543,18.11068621
917,Chile,2013,17.571510999999997,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.7316960020000001,362.4761548,16.83615143,17.47625877
918,Chile,2014,17.758969,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.711028256,353.0863675,16.33717421,16.98261813
919,Chile,2015,17.969356,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.7179297440000001,355.4731352,16.4729308,17.14745735
920,Chile,2016,18.209072,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.760860012,377.0229636,17.45079885,18.17282917
921,Chile,2017,18.470435000000002,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.7281306609999999,363.7414539,16.67022465,17.39110206
922,Chile,2018,18.729166,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.749255908,374.1405535,17.15961086,17.89566991
923,Chile,2019,18.952035000000002,CHL,152.0,S. & Cent. America,South America,0.0,0.0,1.0,0.0,0.759591945,381.1568862,17.379199399999997,18.14254191
924,China,1965,724.21897,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.464625131,215.4935068,10.96,11.0973806
925,China,1966,742.414887,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.5968796789999999,276.6654795,14.074000000000002,14.25622621
926,China,1967,762.581176,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.589294243,273.29413700000003,13.9,14.07505118
927,China,1968,784.0747150000001,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.6445244720000001,298.0057104,15.2,15.39420254
928,China,1969,805.985941,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.864159589,400.5609315,20.377,20.64009719
929,China,1970,827.6013849999999,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,1.1953639740000002,554.2244658,28.191,28.55077802
930,China,1971,848.7597089999999,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,1.6256796530000002,753.2652877,38.43,38.82869143
931,China,1972,869.485962,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,1.8709073969999999,864.5880328,44.175,44.68585547
932,China,1973,889.485368,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,2.282339126,1058.323233,53.83,54.512733499999996
933,China,1974,908.4642060000001,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,2.624662865,1216.710356,61.89,62.68899553
934,China,1975,926.240889,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,2.8946816269999998,1341.996466,68.25,69.13828287
935,China,1976,942.6854119999999,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,3.309071023,1534.126202,78.03,79.03580355
936,China,1977,957.8912710000001,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,3.495750171,1624.895589,82.4,83.4945584
937,China,1978,972.2054410000001,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,3.87589276,1819.061233,91.25,92.57410815
938,China,1979,986.1322140000001,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,3.88547828,1827.100384,91.1,92.80305436
939,China,1980,1000.0892279999999,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,3.642195797,1706.8353370000002,86.655,86.99235207
940,China,1981,1014.022211,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,3.4574629760000004,1625.357912,82.23,82.58008447
941,China,1982,1027.948989,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,3.423307738,1613.611201,81.324,81.76430061
942,China,1983,1042.431401,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,3.498880142,1654.326212,82.961,83.56931646
943,China,1984,1058.171973,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,3.6280666669999997,1712.8878350000002,85.95700000000001,86.65488359999999
944,China,1985,1075.589363,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,3.7989333139999997,1807.444412,89.745,90.73596336
945,China,1986,1095.014106,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,4.041266396,1924.954502,95.37100000000001,96.52398958
946,China,1987,1116.095475,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,4.295000034,2048.2839559999998,101.29,102.58431340000001
947,China,1988,1137.724234,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,4.617369719,2202.924572,108.83,110.2839811
948,China,1989,1158.357393,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,4.835414864,2315.068868,113.89299999999999,115.4918999
949,China,1990,1176.883681,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,4.79364599,2296.888911,112.861,114.4942675
950,China,1991,1192.897277,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,5.1828039630000005,2490.568937,121.853,123.789146
951,China,1992,1206.711243,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,5.637172605,2704.881289,132.378,134.64155449999998
952,China,1993,1218.817059,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,6.230410228999999,3013.470846,145.7916,148.81079169999998
953,China,1994,1230.020026,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,6.314832011,3068.820543,148.1237,150.82717140000003
954,China,1995,1240.920539,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,6.840611303999999,3342.23228,160.1998,163.38519399999998
955,China,1996,1251.636178,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,7.498329652000001,3659.8938759999996,175.66742,179.0945269
956,China,1997,1261.996017,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,8.183790291000001,4007.378678,192.15135,195.466473
957,China,1998,1271.982349,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,8.407348336,4139.010427,197.08085,200.80606519999998
958,China,1999,1281.514833,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,8.946610052999999,4386.981939,209.33076,213.68611
959,China,2000,1290.550767,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,9.58009319,4696.923683,224.21545,228.81659480000002
960,China,2001,1299.1297470000002,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,9.795123334,4809.613544,229.08247999999998,233.9525015
961,China,2002,1307.3522560000001,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,10.57682993,5200.217579,247.86677999999998,252.6232429
962,China,2003,1315.3035220000002,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,11.77748805,5781.1680719999995,276.2948,281.3004693
963,China,2004,1323.0846390000002,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,13.75225909,6737.611039,322.6057082,328.4670653
964,China,2005,1330.77638,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,13.99238836,6878.046904000001,327.9306267,334.2024543
965,China,2006,1338.4086439999999,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,15.02990807,7402.370459999999,351.79578619999995,358.9831869
966,China,2007,1345.993891,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,15.77175317,7777.5793,369.23940519999996,376.7018528
967,China,2008,1353.56948,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,16.08886888,7904.189483,376.3348312,384.27603139999997
968,China,2009,1361.16941,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,16.69435234,8240.408935,391.04606689999997,398.73775539999997
969,China,2010,1368.810604,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,18.99195977,9389.606270999999,446.30486270000006,453.615166
970,China,2011,1376.497633,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,19.68237788,9738.76722,462.39113760000004,470.1055194
971,China,2012,1384.206408,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,20.63238843,10170.045709999999,484.20476349999996,492.79613150000006
972,China,2013,1391.883335,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,21.53850779,10667.7602,504.9661338,514.4384206
973,China,2014,1399.453966,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,22.41905498,11134.18273,524.4137071,535.4699289
974,China,2015,1406.847868,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,23.90007711,11911.16977,558.2764812999999,570.8435347
975,China,2016,1414.0493529999999,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,24.50785573,12248.25655,571.47208,585.3600777
976,China,2017,1421.021794,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,25.565126899999996,12842.30052,596.3720852000001,610.6125657
977,China,2018,1427.647789,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,26.58061683,13374.83277,619.8258523,634.867126
978,China,2019,1433.783692,CHN,156.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,27.90604803,14055.51554,650.1461446000001,666.5245062999999
979,China Hong Kong SAR,1965,3.4672199999999997,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.089537479,40.61195439,2.12084726,2.138565943
980,China Hong Kong SAR,1966,3.5458540000000003,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.098254951,44.745884600000004,2.3238972,2.346779191
981,China Hong Kong SAR,1967,3.6249730000000002,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.11773531400000001,53.57184670000001,2.7849220310000002,2.8120596680000003
982,China Hong Kong SAR,1968,3.703179,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.128587174,58.33828845,3.0409320980000003,3.071251882
983,China Hong Kong SAR,1969,3.7781809999999996,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.152572535,69.56820663,3.604942458,3.644132397
984,China Hong Kong SAR,1970,3.848922,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.16465480400000002,74.89607832,3.893964378,3.932712435
985,China Hong Kong SAR,1971,3.913597,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.17368433100000003,79.62131507,4.0969999999999995,4.148378977
986,China Hong Kong SAR,1972,3.974193,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.19801043699999998,90.00562842,4.678999999999999,4.729398037
987,China Hong Kong SAR,1973,4.037791,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.205634407,93.92093151,4.855,4.911493431999999
988,China Hong Kong SAR,1974,4.113988,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.210514007,96.43624658,4.968999999999999,5.028040675
989,China Hong Kong SAR,1975,4.208963,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.19820632800000001,91.17375342,4.67,4.734076813
990,China Hong Kong SAR,1976,4.326333,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.233992562,107.11467209999999,5.518,5.588816327999999
991,China Hong Kong SAR,1977,4.462399,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.252728606,115.7731507,5.968,6.03631905
992,China Hong Kong SAR,1978,4.607029,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.262651333,120.46402739999999,6.2,6.273319312999999
993,China Hong Kong SAR,1979,4.745877,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.268979181,123.75271229999998,6.337999999999999,6.424457366
994,China Hong Kong SAR,1980,4.868744,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.274941232,125.8784426,6.486000000000001,6.566858507999999
995,China Hong Kong SAR,1981,4.971693,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.291607699,133.91819180000002,6.879,6.964930233
996,China Hong Kong SAR,1982,5.058049,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.284189216,130.8878356,6.694,6.787742811
997,China Hong Kong SAR,1983,5.133705,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.253068228,117.48331509999998,5.941,6.044430782
998,China Hong Kong SAR,1984,5.207835,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.234540191,109.3987432,5.4910000000000005,5.6018962210000005
999,China Hong Kong SAR,1985,5.2870230000000005,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.22054009600000002,103.4850137,5.157,5.2675096969999995
1000,China Hong Kong SAR,1986,5.373444999999999,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.21554419100000002,102.1395342,5.021,5.148184556
1001,China Hong Kong SAR,1987,5.464705,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.211428433,100.8519178,4.91,5.049881365
1002,China Hong Kong SAR,1988,5.55738,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.242530962,115.28008200000001,5.627999999999999,5.7927525079999995
1003,China Hong Kong SAR,1989,5.646276,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.25864804,123.3093973,6.002000000000001,6.177702302
1004,China Hong Kong SAR,1990,5.727942,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.271748819,130.5132055,6.2829999999999995,6.490609032999999
1005,China Hong Kong SAR,1991,5.80004,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.271692125,130.7747945,6.27,6.48925492
1006,China Hong Kong SAR,1992,5.864745,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.348729329,166.432377,8.065,8.329256927000001
1007,China Hong Kong SAR,1993,5.928336,HKG,344.0,Asia Pacific,Asia Pacific,0.0,0.0,0.0,0.0,0.36321859799999995,173.89904109999998,8.388,8.675327171000001
