Country,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Other Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042727272727272736,0.0006111111111111111,0.0005757575757575758,0.000585858585858586,0.0005555555555555557,0.0005515151515151516,0.0005676767676767677,0.0005282828282828283,0.0005090909090909091,0.0005585858585858587,0.0030232323232323235,0.007584848484848485,0.011446464646464646,0.01613939393939394,0.016928282828282827,0.014110101010101012,0.016166666666666666,0.01573131313131313,0.015682828282828284,0.011906060606060606,0.023875757575757578,0.03702646464646465,0.058574626262626266,0.08961715123841152,0.293734581884418,0.6273333758787878,1.4976929055848198
Total Europe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.006,0.010499999999999999,0.010499999999999999,0.018499999999999996,0.030100000000000002,0.03819999999999999,0.0574,0.13360000000000002,0.1908,0.32970000000000005,0.5154,0.7794604148888888,0.9800279878383839,1.5350480797575756,2.2848260921212122,2.9792357028282828,3.863029201212121,4.828585245252525,7.295492955555556,11.176479135151515,14.244321766767676,22.454714202828285,26.934286655353535,36.42594931474748,44.53115228565657,59.29678685959597,71.09674936519126,83.16413987836481,105.71319376702105,121.35390149753567,135.38322861318701,153.4434968641755,186.65740323090512,214.837420064032,248.093911753321,264.8138309599065,318.80695687313937,322.9244416201654,383.93449178448793,402.77510690417176,461.5876103963382
Azerbaijan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0005,0.0,0.0,0.0008,0.0023,0.0046,0.0228,0.0221,0.08220000000000001,0.13464434389140273
Belarus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00101010101010101,0.001,0.001,0.001,0.001,0.001,0.001,0.004,0.006,0.008,0.009000000000000001,0.039,0.073,0.097,0.099,0.10634421383589507
Kazakhstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000147,0.0026650000000000003,0.0045487,0.0132652,0.1317223,0.2749828,0.3397637,0.38531509999999997,0.49579868662148985
Russian Federation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0031,0.0062,0.0086,0.007,0.0068000000000000005,0.0052,0.0066,0.0052,0.0038,0.004186,0.005392,0.0052510000000000005,0.0044729999999999995,0.09610600000000001,0.148037,0.14812049999999996,0.139,0.23716,0.31481000000000003
Turkmenistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USSR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other CIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0029,0.0019,0.0043,0.0041,0.003,0.0042,0.0033,0.005,0.0057,0.005,0.0091,0.0248,0.0262
Total CIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0031,0.0062,0.0086,0.00801010101010101,0.0078000000000000005,0.008799999999999999,0.010499999999999999,0.0081,0.0112,0.009786,0.012539,0.018116,0.0211217,0.1256712,0.32905929999999994,0.5239033,0.6069637,0.8284751,1.0777972443487875
Iran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0365,0.0337,0.0303,0.027600000000000003,0.0463,0.0709,0.1253,0.1409,0.1958,0.22619999999999998,0.2089,0.2135,0.2043,0.21130000000000002,0.1977,0.2422,0.26430000000000003,0.306258,0.3334546567847282,0.3573404166841752
Iraq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Israel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.011,0.012,0.011,0.011,0.01,0.01,0.009000000000000001,0.009000000000000001,0.008,0.007,0.006,0.006,0.005900000000000001,0.0067,0.04602275696641837,0.04718421455547617,0.064446,0.064446
Kuwait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01752,0.01752,0.01752
Oman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Arab Emirates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001489,0.002978,0.002978,0.001489,0.001489,0.001489,0.001489
Other Middle East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.0041,0.0041,0.0041,0.0041,0.0053,0.0053,0.0053,0.0053,0.0063,0.0093,0.010700000000000001,0.1314,0.39899999999999997,0.457451,0.715251,0.715251
Total Middle East,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.003,0.038000000000000006,0.0395,0.046700000000000005,0.0443,0.0426,0.061399999999999996,0.08600000000000001,0.1394,0.155,0.2101,0.2405,0.2222,0.2258,0.21660000000000001,0.22808900000000001,0.217278,0.383278,0.7108117569664184,0.8299022145554762,1.1321606567847282,1.1560464166841753
Algeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.019,0.01905205479452055,0.019,0.01,0.01
Egypt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0805,0.179,0.2125,0.28600000000000003,0.5040505050505051,0.5101111111111112,0.6050606060606061,0.6624363636363636,0.9298131313131313,1.0371939393939396,1.4091434343434344,1.6457939393939396,1.7823040404040404,1.5429202020202022,1.1261767676767678,1.8711454545454547,2.5258030303030305,2.1101712121212124,2.0299163556225217,2.7916736643534055
Morocco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.2058,0.19390000000000002,0.2028,0.19890000000000002,0.2063,0.1832,0.2789,0.2982,0.3911,0.6587999999999999,0.6922,0.728,1.2149,1.9238,2.5194,3.0000999999999998,3.0349000000000004,3.8407430000000025,4.699190000000002
South Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.012,0.012,0.012,0.012,0.021,0.03,0.034,0.037,0.037,0.037,1.066,3.071,4.2090000000000005,5.8669602272727275,6.891765180666353,6.938147210416855
Eastern Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0003,0.0004,0.0009,0.0013,0.0048,0.011000000002980232,0.01607,0.026700000000000005,0.03821,0.03413000000000001,0.15397820009155275,0.3147111000915527,0.4413035000915528,0.777721700137329,0.8899006001373292,0.7920949597899908,0.8633725024565027,2.3706594267272707
Middle Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008899999618530274,0.008899999618530274,0.008899999618530274,0.008899999618530274
Western Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0054,0.0063,0.0070999999999999995,0.007200000000000001,0.0076,0.0078,0.0079,0.00678,0.006884,0.007399000000000001,0.00843,0.008671,0.009505000000000001,0.008886999999999999,0.0076950000000000005,0.007237000001490117,0.005428999995708466,0.019348999985694885,0.06444900000149012,0.092253000443995,0.09284156644399501,0.18101912794045497,0.17872498794045497,0.17754269694045496,0.19009837494045498,0.18948220094045498
Other Northern Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0235,0.0245,0.031,0.0386,0.045,0.044,0.038,0.043000000000000003,0.0394,0.0975,0.1386,0.109,0.196,0.358,0.507,0.449,0.47434,0.44861,0.453,0.5
Other Southern Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total Africa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0054,0.0063,0.0070999999999999995,0.007200000000000001,0.0076,0.019799999999999998,0.176,0.41608,0.444584,0.541199,0.769280505050505,0.7823821111111112,0.852565606060606,1.0162233636393436,1.3121781313131313,1.58973093939543,2.284182434339143,2.5374729393796343,2.961731240497082,3.55978430255575,5.158121834212316,8.88828628262324,11.305820672793867,12.458179095742917,14.287795413304366,17.50805250205652
Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0055,0.007,0.007,0.0075,0.018000000000000002,0.043000000000000003,0.134,0.28700000000000003,0.53355,0.70405,0.795,1.29905,2.1621,2.8521,3.45845,4.43775,4.985,6.432,7.7250000000000005,9.259,9.777000000000001,11.838468594664445,13.026391374148002,13.195227437602222,16.411507459498665,19.524461876731994
Bangladesh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0016,0.0029,0.0050999999999999995,0.0050999999999999995,0.0050999999999999995,0.0050999999999999995,0.005081,0.005081,0.005081,0.005081,0.005081,0.005081,0.005081
China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00202020202020202,0.009090909090909092,0.13131313131313133,0.21212121212121213,0.38383838383838387,0.6161616161616161,0.09393939393939395,0.197979797979798,0.35555555555555557,0.4737373737373738,0.5898989898989899,0.7191919191919192,0.8373737373737375,0.9969696969696971,1.277777777777778,1.946060606060606,3.7118181818181823,5.47929292929293,13.100000000000001,27.6149978332,49.39962,74.10000000000001,103.0499065,138.26413319999997,159.7627,185.59144,240.8605,304.6,365.8,405.7
China Hong Kong SAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006940000000000001,0.000865,0.0008070000000000001,0.001099,0.001041,0.0008680000000000001,0.001053,0.0008359999999999999,0.0009000000000000001,0.0008110000000000001,0.000492,0.0019,0.001801167728237792,0.0017396496815286625
India,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.11291,0.08847000000000001,0.09477,0.19128,0.49647,0.87838,0.988,1.079,1.446,1.582,2.085,2.085,2.60448,5.22543,5.9910000000000005,9.337299999999999,11.6828,14.378200000000001,16.271,19.456400000000002,23.9523,27.4326,30.0074,33.4549,32.74138,43.452830000000006,52.624950000000005,60.31116000000001,63.31423
Indonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,0.00027,0.00367,0.0036399999999999996,0.004690000000000001,0.00461,0.0001,0.0,0.0037,0.005690000000000001,0.0,0.18797999999999998,0.18797999999999998
Japan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009595959595959597,0.0009595959595959597,0.0009595959595959597,0.0019191919191919194,0.0009595959595959597,0.007070707070707071,0.03636363636363637,0.109,0.252,0.41300000000000003,0.8320000000000001,1.44,1.9100000000000001,2.1350000000000002,2.74,2.945,3.427302299,3.9257290630000004,4.459041,4.727417000000001,5.133169068,5.01397161,5.22280657926,6.098859595959596,6.273604040404041,7.354244444444446,8.620117171717174
Malaysia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000690909090909091,0.0009858585858585859,0.00101010101010101,0.00101010101010101,0.008326262626262628,0.013593555555555557,0.022069696969696972,0.0389929292929293,0.12020808080808082,0.13898787878787883,0.15548317474747478,0.14654096262626265,0.3615366636363636,0.6143859090909091,0.6222168664646466,0.9298798515151516,1.0584576949570705,1.4764609035378788,1.6371757633434343,1.9572189211111113,2.079195560106061,2.021870415469697,2.21122376710101,2.3641299191287883,2.330692112156566,2.0864003543636365,2.0678607558686872,2.2552047891010103
Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.397,0.802,0.786,1.409,2.101,3.13820253164557,4.7782236286919835
Philippines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017469000000000002,0.053235,0.057842,0.061386,0.064428,0.061717,0.08820399999999999,0.075339,0.065655,0.152052,0.748414,0.9752190000000001,1.093558,1.152923041,1.1749147826199542
Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Korea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.001,0.002,0.0058390000000000004,0.016685,0.01259,0.014881,0.024864999999999998,0.047442,0.129888,0.238911,0.4235206030112853,0.4854243845110756,0.7168895480993892,0.8581090786760973,0.9438152917376782,0.9785509860129964,1.2394878199072463,1.2227829879186516,1.4286898635378507,1.7770299387755475,2.30474410410384,2.5861308962102725,2.757888674102656
Sri Lanka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0034,0.0035,0.0036057465600000003,0.00340574656,0.00270574656,0.0024057465599999998,0.00230574656,0.00230574656,0.00324174656,0.0035014473600000003,0.05316144736,0.09162044736,0.14680774656,0.23458174656,0.27245374656,0.34320999999999996,0.34487,0.36681,0.36680999999999997,0.36680999999999997
Taiwan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00138286,0.012228773,0.015879599,0.023761620000000004,0.025252811000000003,0.091300426,0.27607473200000004,0.43953450699999996,0.588265167,0.786635449,1.026337795,1.492676671,1.4134684820000003,1.6400076109999997,1.5004843830000005,1.5252357070000002,1.457101846,1.7224586240000002,1.685929417,1.8713179609999997
Thailand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000131,0.00039400000000000004,0.000482,0.001,0.003924,0.005,0.017179,0.351304,0.396,0.328,0.34500000000000003,1.109,1.948054155290127,2.661691796453419
Vietnam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0116,0.04070000000000001,0.04070000000000001,0.04070000000000001,0.0689,0.0689,0.1767,0.20980000000000001,0.268292,0.3102331040547142,0.49090751636541285
Other Asia Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016402180000000001,0.004917092,0.005854207000000001,0.005816067,0.007372048997615815,0.006910846997615814,0.008239988997615813,0.004802828997663312,0.011548400999016524,0.0176339180025332,0.02842060699886006,0.04085637999663792,0.044700986902097395,0.05808034298871495,0.06770048095676687,0.058779589094274776,0.07344380496215105,0.12055473870050155,0.19810070902367796,0.23511496455928327,0.23860766979525808,0.25031155721903076,0.38262440189123226,0.5490475755958246
Total Asia Pacific,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03232323232323232,0.12200090909090909,0.22047404040404042,0.31183666666666665,0.5835880808080808,1.121601313131313,0.9912050664848486,1.2139500414949493,1.4895501665959596,2.0532490063939397,2.5639469797046868,3.5174094179774134,4.067013246678828,5.340875855153624,9.186693399973159,12.01919360571405,18.56980713384169,24.65101101737601,36.12928497993024,54.87951482318598,81.5253556283363,113.63201392030304,147.77037107964125,188.80908059963738,214.83855020360332,243.33918162815038,312.53716453683495,388.00333711769275,463.71054237463187,514.2596164220611
